原字,类型,前加字,上加字,基字,下加字,再下加字,元音,后加字,再后加字
ལྭེས,藏文字符,,,ལ,ྭ,,ེ,ས,
ལྭོག,藏文字符,,,ལ,ྭ,,ོ,ག,
ལྭོང,藏文字符,,,ལ,ྭ,,ོ,ང,
ལྭོད,藏文字符,,,ལ,ྭ,,ོ,ད,
ལྭོན,藏文字符,,,ལ,ྭ,,ོ,ན,
ལྭོབ,藏文字符,,,ལ,ྭ,,ོ,བ,
ལྭོམ,藏文字符,,,ལ,ྭ,,ོ,མ,
ལྭོར,藏文字符,,,ལ,ྭ,,ོ,ར,
ལྭོལ,藏文字符,,,ལ,ྭ,,ོ,ལ,
ལྭོས,藏文字符,,,ལ,ྭ,,ོ,ས,
ཤྭག,藏文字符,,,ཤ,ྭ,,,ག,
ཤྭང,藏文字符,,,ཤ,ྭ,,,ང,
ཤྭད,藏文字符,,,ཤ,ྭ,,,ད,
ཤྭན,藏文字符,,,ཤ,ྭ,,,ན,
ཤྭབ,藏文字符,,,ཤ,ྭ,,,བ,
ཤྭམ,藏文字符,,,ཤ,ྭ,,,མ,
ཤྭར,藏文字符,,,ཤ,ྭ,,,ར,
ཤྭལ,藏文字符,,,ཤ,ྭ,,,ལ,
ཤྭས,藏文字符,,,ཤ,ྭ,,,ས,
ཤྭིག,藏文字符,,,ཤ,ྭ,,ི,ག,
ཤྭིང,藏文字符,,,ཤ,ྭ,,ི,ང,
ཤྭིད,藏文字符,,,ཤ,ྭ,,ི,ད,
ཤྭིན,藏文字符,,,ཤ,ྭ,,ི,ན,
ཤྭིབ,藏文字符,,,ཤ,ྭ,,ི,བ,
ཤྭིམ,藏文字符,,,ཤ,ྭ,,ི,མ,
ཤྭིར,藏文字符,,,ཤ,ྭ,,ི,ར,
ཤྭིལ,藏文字符,,,ཤ,ྭ,,ི,ལ,
ཤྭིས,藏文字符,,,ཤ,ྭ,,ི,ས,
ཤྭུག,藏文字符,,,ཤ,ྭ,,ུ,ག,
ཤྭུང,藏文字符,,,ཤ,ྭ,,ུ,ང,
ཤྭུད,藏文字符,,,ཤ,ྭ,,ུ,ད,
ཤྭུན,藏文字符,,,ཤ,ྭ,,ུ,ན,
ཤྭུབ,藏文字符,,,ཤ,ྭ,,ུ,བ,
ཤྭུམ,藏文字符,,,ཤ,ྭ,,ུ,མ,
ཤྭུར,藏文字符,,,ཤ,ྭ,,ུ,ར,
ཤྭུལ,藏文字符,,,ཤ,ྭ,,ུ,ལ,
ཤྭུས,藏文字符,,,ཤ,ྭ,,ུ,ས,
ཤྭེག,藏文字符,,,ཤ,ྭ,,ེ,ག,
ཤྭེང,藏文字符,,,ཤ,ྭ,,ེ,ང,
ཤྭེད,藏文字符,,,ཤ,ྭ,,ེ,ད,
ཤྭེན,藏文字符,,,ཤ,ྭ,,ེ,ན,
ཤྭེབ,藏文字符,,,ཤ,ྭ,,ེ,བ,
ཤྭེམ,藏文字符,,,ཤ,ྭ,,ེ,མ,
ཤྭེར,藏文字符,,,ཤ,ྭ,,ེ,ར,
ཤྭེལ,藏文字符,,,ཤ,ྭ,,ེ,ལ,
ཤྭེས,藏文字符,,,ཤ,ྭ,,ེ,ས,
ཤྭོག,藏文字符,,,ཤ,ྭ,,ོ,ག,
ཤྭོང,藏文字符,,,ཤ,ྭ,,ོ,ང,
ཤྭོད,藏文字符,,,ཤ,ྭ,,ོ,ད,
ཤྭོན,藏文字符,,,ཤ,ྭ,,ོ,ན,
ཤྭོབ,藏文字符,,,ཤ,ྭ,,ོ,བ,
ཤྭོམ,藏文字符,,,ཤ,ྭ,,ོ,མ,
ཤྭོར,藏文字符,,,ཤ,ྭ,,ོ,ར,
ཤྭོལ,藏文字符,,,ཤ,ྭ,,ོ,ལ,
ཤྭོས,藏文字符,,,ཤ,ྭ,,ོ,ས,
ཧྭག,藏文字符,,,ཧ,ྭ,,,ག,
ཧྭང,藏文字符,,,ཧ,ྭ,,,ང,
ཧྭད,藏文字符,,,ཧ,ྭ,,,ད,
ཧྭན,藏文字符,,,ཧ,ྭ,,,ན,
ཧྭབ,藏文字符,,,ཧ,ྭ,,,བ,
ཧྭམ,藏文字符,,,ཧ,ྭ,,,མ,
ཧྭར,藏文字符,,,ཧ,ྭ,,,ར,
ཧྭལ,藏文字符,,,ཧ,ྭ,,,ལ,
ཧྭས,藏文字符,,,ཧ,ྭ,,,ས,
ཧྭིག,藏文字符,,,ཧ,ྭ,,ི,ག,
ཧྭིང,藏文字符,,,ཧ,ྭ,,ི,ང,
ཧྭིད,藏文字符,,,ཧ,ྭ,,ི,ད,
ཧྭིན,藏文字符,,,ཧ,ྭ,,ི,ན,
ཧྭིབ,藏文字符,,,ཧ,ྭ,,ི,བ,
ཧྭིམ,藏文字符,,,ཧ,ྭ,,ི,མ,
ཧྭིར,藏文字符,,,ཧ,ྭ,,ི,ར,
ཧྭིལ,藏文字符,,,ཧ,ྭ,,ི,ལ,
ཧྭིས,藏文字符,,,ཧ,ྭ,,ི,ས,
ཧྭུག,藏文字符,,,ཧ,ྭ,,ུ,ག,
ཧྭུང,藏文字符,,,ཧ,ྭ,,ུ,ང,
ཧྭུད,藏文字符,,,ཧ,ྭ,,ུ,ད,
ཧྭུན,藏文字符,,,ཧ,ྭ,,ུ,ན,
ཧྭུབ,藏文字符,,,ཧ,ྭ,,ུ,བ,
ཧྭུམ,藏文字符,,,ཧ,ྭ,,ུ,མ,
ཧྭུར,藏文字符,,,ཧ,ྭ,,ུ,ར,
ཧྭུལ,藏文字符,,,ཧ,ྭ,,ུ,ལ,
ཧྭུས,藏文字符,,,ཧ,ྭ,,ུ,ས,
ཧྭེག,藏文字符,,,ཧ,ྭ,,ེ,ག,
ཧྭེང,藏文字符,,,ཧ,ྭ,,ེ,ང,
ཧྭེད,藏文字符,,,ཧ,ྭ,,ེ,ད,
ཧྭེན,藏文字符,,,ཧ,ྭ,,ེ,ན,
ཧྭེབ,藏文字符,,,ཧ,ྭ,,ེ,བ,
ཧྭེམ,藏文字符,,,ཧ,ྭ,,ེ,མ,
ཧྭེར,藏文字符,,,ཧ,ྭ,,ེ,ར,
ཧྭེལ,藏文字符,,,ཧ,ྭ,,ེ,ལ,
ཧྭེས,藏文字符,,,ཧ,ྭ,,ེ,ས,
ཧྭོག,藏文字符,,,ཧ,ྭ,,ོ,ག,
ཧྭོང,藏文字符,,,ཧ,ྭ,,ོ,ང,
ཧྭོད,藏文字符,,,ཧ,ྭ,,ོ,ད,
ཧྭོན,藏文字符,,,ཧ,ྭ,,ོ,ན,
ཧྭོབ,藏文字符,,,ཧ,ྭ,,ོ,བ,
ཧྭོམ,藏文字符,,,ཧ,ྭ,,ོ,མ,
ཧྭོར,藏文字符,,,ཧ,ྭ,,ོ,ར,
ཧྭོལ,藏文字符,,,ཧ,ྭ,,ོ,ལ,
ཧྭོས,藏文字符,,,ཧ,ྭ,,ོ,ས,
རྩྭག,藏文字符,,ར,ྩ,ྭ,,,ག,
རྩྭང,藏文字符,,ར,ྩ,ྭ,,,ང,
རྩྭད,藏文字符,,ར,ྩ,ྭ,,,ད,
རྩྭན,藏文字符,,ར,ྩ,ྭ,,,ན,
རྩྭབ,藏文字符,,ར,ྩ,ྭ,,,བ,
རྩྭམ,藏文字符,,ར,ྩ,ྭ,,,མ,
རྩྭར,藏文字符,,ར,ྩ,ྭ,,,ར,
རྩྭལ,藏文字符,,ར,ྩ,ྭ,,,ལ,
རྩྭས,藏文字符,,ར,ྩ,ྭ,,,ས,
རྩྭིག,藏文字符,,ར,ྩ,ྭ,,ི,ག,
རྩྭིང,藏文字符,,ར,ྩ,ྭ,,ི,ང,
རྩྭིད,藏文字符,,ར,ྩ,ྭ,,ི,ད,
རྩྭིན,藏文字符,,ར,ྩ,ྭ,,ི,ན,
རྩྭིབ,藏文字符,,ར,ྩ,ྭ,,ི,བ,
རྩྭིམ,藏文字符,,ར,ྩ,ྭ,,ི,མ,
རྩྭིར,藏文字符,,ར,ྩ,ྭ,,ི,ར,
རྩྭིལ,藏文字符,,ར,ྩ,ྭ,,ི,ལ,
རྩྭིས,藏文字符,,ར,ྩ,ྭ,,ི,ས,
རྩྭུག,藏文字符,,ར,ྩ,ྭ,,ུ,ག,
རྩྭུང,藏文字符,,ར,ྩ,ྭ,,ུ,ང,
རྩྭུད,藏文字符,,ར,ྩ,ྭ,,ུ,ད,
རྩྭུན,藏文字符,,ར,ྩ,ྭ,,ུ,ན,
རྩྭུབ,藏文字符,,ར,ྩ,ྭ,,ུ,བ,
རྩྭུམ,藏文字符,,ར,ྩ,ྭ,,ུ,མ,
རྩྭུར,藏文字符,,ར,ྩ,ྭ,,ུ,ར,
རྩྭུལ,藏文字符,,ར,ྩ,ྭ,,ུ,ལ,
རྩྭུས,藏文字符,,ར,ྩ,ྭ,,ུ,ས,
རྩྭེག,藏文字符,,ར,ྩ,ྭ,,ེ,ག,
རྩྭེང,藏文字符,,ར,ྩ,ྭ,,ེ,ང,
རྩྭེད,藏文字符,,ར,ྩ,ྭ,,ེ,ད,
རྩྭེན,藏文字符,,ར,ྩ,ྭ,,ེ,ན,
རྩྭེབ,藏文字符,,ར,ྩ,ྭ,,ེ,བ,
རྩྭེམ,藏文字符,,ར,ྩ,ྭ,,ེ,མ,
རྩྭེར,藏文字符,,ར,ྩ,ྭ,,ེ,ར,
རྩྭེལ,藏文字符,,ར,ྩ,ྭ,,ེ,ལ,
རྩྭེས,藏文字符,,ར,ྩ,ྭ,,ེ,ས,
རྩྭོག,藏文字符,,ར,ྩ,ྭ,,ོ,ག,
རྩྭོང,藏文字符,,ར,ྩ,ྭ,,ོ,ང,
རྩྭོད,藏文字符,,ར,ྩ,ྭ,,ོ,ད,
རྩྭོན,藏文字符,,ར,ྩ,ྭ,,ོ,ན,
རྩྭོབ,藏文字符,,ར,ྩ,ྭ,,ོ,བ,
རྩྭོམ,藏文字符,,ར,ྩ,ྭ,,ོ,མ,
རྩྭོར,藏文字符,,ར,ྩ,ྭ,,ོ,ར,
རྩྭོལ,藏文字符,,ར,ྩ,ྭ,,ོ,ལ,
རྩྭོས,藏文字符,,ར,ྩ,ྭ,,ོ,ས,
གྲྭག,藏文字符,,,ག,ྲ,ྭ,,ག,
གྲྭང,藏文字符,,,ག,ྲ,ྭ,,ང,
གྲྭད,藏文字符,,,ག,ྲ,ྭ,,ད,
གྲྭན,藏文字符,,,ག,ྲ,ྭ,,ན,
གྲྭབ,藏文字符,,,ག,ྲ,ྭ,,བ,
གྲྭམ,藏文字符,,,ག,ྲ,ྭ,,མ,
གྲྭར,藏文字符,,,ག,ྲ,ྭ,,ར,
གྲྭལ,藏文字符,,,ག,ྲ,ྭ,,ལ,
གྲྭས,藏文字符,,,ག,ྲ,ྭ,,ས,
གྲྭིག,藏文字符,,,ག,ྲ,ྭ,ི,ག,
གྲྭིང,藏文字符,,,ག,ྲ,ྭ,ི,ང,
གྲྭིད,藏文字符,,,ག,ྲ,ྭ,ི,ད,
གྲྭིན,藏文字符,,,ག,ྲ,ྭ,ི,ན,
གྲྭིབ,藏文字符,,,ག,ྲ,ྭ,ི,བ,
གྲྭིམ,藏文字符,,,ག,ྲ,ྭ,ི,མ,
གྲྭིར,藏文字符,,,ག,ྲ,ྭ,ི,ར,
གྲྭིལ,藏文字符,,,ག,ྲ,ྭ,ི,ལ,
གྲྭིས,藏文字符,,,ག,ྲ,ྭ,ི,ས,
གྲྭུག,藏文字符,,,ག,ྲ,ྭ,ུ,ག,
གྲྭུང,藏文字符,,,ག,ྲ,ྭ,ུ,ང,
གྲྭུད,藏文字符,,,ག,ྲ,ྭ,ུ,ད,
གྲྭུན,藏文字符,,,ག,ྲ,ྭ,ུ,ན,
གྲྭུབ,藏文字符,,,ག,ྲ,ྭ,ུ,བ,
གྲྭུམ,藏文字符,,,ག,ྲ,ྭ,ུ,མ,
གྲྭུར,藏文字符,,,ག,ྲ,ྭ,ུ,ར,
གྲྭུལ,藏文字符,,,ག,ྲ,ྭ,ུ,ལ,
གྲྭུས,藏文字符,,,ག,ྲ,ྭ,ུ,ས,
གྲྭེག,藏文字符,,,ག,ྲ,ྭ,ེ,ག,
གྲྭེང,藏文字符,,,ག,ྲ,ྭ,ེ,ང,
གྲྭེད,藏文字符,,,ག,ྲ,ྭ,ེ,ད,
གྲྭེན,藏文字符,,,ག,ྲ,ྭ,ེ,ན,
གྲྭེབ,藏文字符,,,ག,ྲ,ྭ,ེ,བ,
གྲྭེམ,藏文字符,,,ག,ྲ,ྭ,ེ,མ,
གྲྭེར,藏文字符,,,ག,ྲ,ྭ,ེ,ར,
གྲྭེལ,藏文字符,,,ག,ྲ,ྭ,ེ,ལ,
གྲྭེས,藏文字符,,,ག,ྲ,ྭ,ེ,ས,
གྲྭོག,藏文字符,,,ག,ྲ,ྭ,ོ,ག,
གྲྭོང,藏文字符,,,ག,ྲ,ྭ,ོ,ང,
གྲྭོད,藏文字符,,,ག,ྲ,ྭ,ོ,ད,
གྲྭོན,藏文字符,,,ག,ྲ,ྭ,ོ,ན,
གྲྭོབ,藏文字符,,,ག,ྲ,ྭ,ོ,བ,
གྲྭོམ,藏文字符,,,ག,ྲ,ྭ,ོ,མ,
གྲྭོར,藏文字符,,,ག,ྲ,ྭ,ོ,ར,
གྲྭོལ,藏文字符,,,ག,ྲ,ྭ,ོ,ལ,
གྲྭོས,藏文字符,,,ག,ྲ,ྭ,ོ,ས,
ཕྱྭག,藏文字符,,,ཕ,ྱ,ྭ,,ག,
ཕྱྭང,藏文字符,,,ཕ,ྱ,ྭ,,ང,
ཕྱྭད,藏文字符,,,ཕ,ྱ,ྭ,,ད,
ཕྱྭན,藏文字符,,,ཕ,ྱ,ྭ,,ན,
ཕྱྭབ,藏文字符,,,ཕ,ྱ,ྭ,,བ,
ཕྱྭམ,藏文字符,,,ཕ,ྱ,ྭ,,མ,
ཕྱྭར,藏文字符,,,ཕ,ྱ,ྭ,,ར,
ཕྱྭལ,藏文字符,,,ཕ,ྱ,ྭ,,ལ,
ཕྱྭས,藏文字符,,,ཕ,ྱ,ྭ,,ས,
ཕྱྭིག,藏文字符,,,ཕ,ྱ,ྭ,ི,ག,
ཕྱྭིང,藏文字符,,,ཕ,ྱ,ྭ,ི,ང,
ཕྱྭིད,藏文字符,,,ཕ,ྱ,ྭ,ི,ད,
ཕྱྭིན,藏文字符,,,ཕ,ྱ,ྭ,ི,ན,
ཕྱྭིབ,藏文字符,,,ཕ,ྱ,ྭ,ི,བ,
ཕྱྭིམ,藏文字符,,,ཕ,ྱ,ྭ,ི,མ,
ཕྱྭིར,藏文字符,,,ཕ,ྱ,ྭ,ི,ར,
ཕྱྭིལ,藏文字符,,,ཕ,ྱ,ྭ,ི,ལ,
ཕྱྭིས,藏文字符,,,ཕ,ྱ,ྭ,ི,ས,
ཕྱྭུག,藏文字符,,,ཕ,ྱ,ྭ,ུ,ག,
ཕྱྭུང,藏文字符,,,ཕ,ྱ,ྭ,ུ,ང,
ཕྱྭུད,藏文字符,,,ཕ,ྱ,ྭ,ུ,ད,
ཕྱྭུན,藏文字符,,,ཕ,ྱ,ྭ,ུ,ན,
ཕྱྭུབ,藏文字符,,,ཕ,ྱ,ྭ,ུ,བ,
ཕྱྭུམ,藏文字符,,,ཕ,ྱ,ྭ,ུ,མ,
ཕྱྭུར,藏文字符,,,ཕ,ྱ,ྭ,ུ,ར,
ཕྱྭུལ,藏文字符,,,ཕ,ྱ,ྭ,ུ,ལ,
ཕྱྭུས,藏文字符,,,ཕ,ྱ,ྭ,ུ,ས,
ཕྱྭེག,藏文字符,,,ཕ,ྱ,ྭ,ེ,ག,
ཕྱྭེང,藏文字符,,,ཕ,ྱ,ྭ,ེ,ང,
ཕྱྭེད,藏文字符,,,ཕ,ྱ,ྭ,ེ,ད,
ཕྱྭེན,藏文字符,,,ཕ,ྱ,ྭ,ེ,ན,
ཕྱྭེབ,藏文字符,,,ཕ,ྱ,ྭ,ེ,བ,
ཕྱྭེམ,藏文字符,,,ཕ,ྱ,ྭ,ེ,མ,
ཕྱྭེར,藏文字符,,,ཕ,ྱ,ྭ,ེ,ར,
ཕྱྭེལ,藏文字符,,,ཕ,ྱ,ྭ,ེ,ལ,
ཕྱྭེས,藏文字符,,,ཕ,ྱ,ྭ,ེ,ས,
ཕྱྭོག,藏文字符,,,ཕ,ྱ,ྭ,ོ,ག,
ཕྱྭོང,藏文字符,,,ཕ,ྱ,ྭ,ོ,ང,
ཕྱྭོད,藏文字符,,,ཕ,ྱ,ྭ,ོ,ད,
ཕྱྭོན,藏文字符,,,ཕ,ྱ,ྭ,ོ,ན,
ཕྱྭོབ,藏文字符,,,ཕ,ྱ,ྭ,ོ,བ,
ཕྱྭོམ,藏文字符,,,ཕ,ྱ,ྭ,ོ,མ,
ཕྱྭོར,藏文字符,,,ཕ,ྱ,ྭ,ོ,ར,
ཕྱྭོལ,藏文字符,,,ཕ,ྱ,ྭ,ོ,ལ,
ཕྱྭོས,藏文字符,,,ཕ,ྱ,ྭ,ོ,ས,
ཀགས,藏文字符,,,ཀ,,,,ག,ས
ཀངས,藏文字符,,,ཀ,,,,ང,ས
ཀབས,藏文字符,,,ཀ,,,,བ,ས
ཀམས,藏文字符,,,ཀ,,,,མ,ས
ཀིགས,藏文字符,,,ཀ,,,ི,ག,ས
ཀིངས,藏文字符,,,ཀ,,,ི,ང,ས
ཀིབས,藏文字符,,,ཀ,,,ི,བ,ས
ཀིམས,藏文字符,,,ཀ,,,ི,མ,ས
ཀུགས,藏文字符,,,ཀ,,,ུ,ག,ས
ཀུངས,藏文字符,,,ཀ,,,ུ,ང,ས
ཀུབས,藏文字符,,,ཀ,,,ུ,བ,ས
ཀུམས,藏文字符,,,ཀ,,,ུ,མ,ས
ཀེགས,藏文字符,,,ཀ,,,ེ,ག,ས
ཀེངས,藏文字符,,,ཀ,,,ེ,ང,ས
ཀེབས,藏文字符,,,ཀ,,,ེ,བ,ས
ཀེམས,藏文字符,,,ཀ,,,ེ,མ,ས
ཀོགས,藏文字符,,,ཀ,,,ོ,ག,ས
ཀོངས,藏文字符,,,ཀ,,,ོ,ང,ས
ཀོབས,藏文字符,,,ཀ,,,ོ,བ,ས
ཀོམས,藏文字符,,,ཀ,,,ོ,མ,ས
ཁགས,藏文字符,,,ཁ,,,,ག,ས
ཁངས,藏文字符,,,ཁ,,,,ང,ས
ཁབས,藏文字符,,,ཁ,,,,བ,ས
ཁམས,藏文字符,,,ཁ,,,,མ,ས
ཁིགས,藏文字符,,,ཁ,,,ི,ག,ས
ཁིངས,藏文字符,,,ཁ,,,ི,ང,ས
ཁིབས,藏文字符,,,ཁ,,,ི,བ,ས
ཁིམས,藏文字符,,,ཁ,,,ི,མ,ས
ཁུགས,藏文字符,,,ཁ,,,ུ,ག,ས
ཁུངས,藏文字符,,,ཁ,,,ུ,ང,ས
ཁུབས,藏文字符,,,ཁ,,,ུ,བ,ས
ཁུམས,藏文字符,,,ཁ,,,ུ,མ,ས
ཁེགས,藏文字符,,,ཁ,,,ེ,ག,ས
ཁེངས,藏文字符,,,ཁ,,,ེ,ང,ས
ཁེབས,藏文字符,,,ཁ,,,ེ,བ,ས
ཁེམས,藏文字符,,,ཁ,,,ེ,མ,ས
ཁོགས,藏文字符,,,ཁ,,,ོ,ག,ས
ཁོངས,藏文字符,,,ཁ,,,ོ,ང,ས
ཁོབས,藏文字符,,,ཁ,,,ོ,བ,ས
ཁོམས,藏文字符,,,ཁ,,,ོ,མ,ས
གགས,藏文字符,,,ག,,,,ག,ས
གངས,藏文字符,,,ག,,,,ང,ས
གབས,藏文字符,,,ག,,,,བ,ས
གམས,藏文字符,,,ག,,,,མ,ས
གིགས,藏文字符,,,ག,,,ི,ག,ས
གིངས,藏文字符,,,ག,,,ི,ང,ས
གིབས,藏文字符,,,ག,,,ི,བ,ས
གིམས,藏文字符,,,ག,,,ི,མ,ས
གུགས,藏文字符,,,ག,,,ུ,ག,ས
གུངས,藏文字符,,,ག,,,ུ,ང,ས
གུབས,藏文字符,,,ག,,,ུ,བ,ས
གུམས,藏文字符,,,ག,,,ུ,མ,ས
གེགས,藏文字符,,,ག,,,ེ,ག,ས
གེངས,藏文字符,,,ག,,,ེ,ང,ས
གེབས,藏文字符,,,ག,,,ེ,བ,ས
གེམས,藏文字符,,,ག,,,ེ,མ,ས
གོགས,藏文字符,,,ག,,,ོ,ག,ས
གོངས,藏文字符,,,ག,,,ོ,ང,ས
གོབས,藏文字符,,,ག,,,ོ,བ,ས
གོམས,藏文字符,,,ག,,,ོ,མ,ས
ངགས,藏文字符,,,ང,,,,ག,ས
ངངས,藏文字符,,,ང,,,,ང,ས
ངབས,藏文字符,,,ང,,,,བ,ས
ངམས,藏文字符,,,ང,,,,མ,ས
ངིགས,藏文字符,,,ང,,,ི,ག,ས
ངིངས,藏文字符,,,ང,,,ི,ང,ས
ངིབས,藏文字符,,,ང,,,ི,བ,ས
ངིམས,藏文字符,,,ང,,,ི,མ,ས
ངུགས,藏文字符,,,ང,,,ུ,ག,ས
ངུངས,藏文字符,,,ང,,,ུ,ང,ས
ངུབས,藏文字符,,,ང,,,ུ,བ,ས
ངུམས,藏文字符,,,ང,,,ུ,མ,ས
ངེགས,藏文字符,,,ང,,,ེ,ག,ས
ངེངས,藏文字符,,,ང,,,ེ,ང,ས
ངེབས,藏文字符,,,ང,,,ེ,བ,ས
ངེམས,藏文字符,,,ང,,,ེ,མ,ས
ངོགས,藏文字符,,,ང,,,ོ,ག,ས
ངོངས,藏文字符,,,ང,,,ོ,ང,ས
ངོབས,藏文字符,,,ང,,,ོ,བ,ས
ངོམས,藏文字符,,,ང,,,ོ,མ,ས
ཅགས,藏文字符,,,ཅ,,,,ག,ས
ཅངས,藏文字符,,,ཅ,,,,ང,ས
ཅབས,藏文字符,,,ཅ,,,,བ,ས
ཅམས,藏文字符,,,ཅ,,,,མ,ས
ཅིགས,藏文字符,,,ཅ,,,ི,ག,ས
ཅིངས,藏文字符,,,ཅ,,,ི,ང,ས
ཅིབས,藏文字符,,,ཅ,,,ི,བ,ས
ཅིམས,藏文字符,,,ཅ,,,ི,མ,ས
ཅུགས,藏文字符,,,ཅ,,,ུ,ག,ས
ཅུངས,藏文字符,,,ཅ,,,ུ,ང,ས
ཅུབས,藏文字符,,,ཅ,,,ུ,བ,ས
ཅུམས,藏文字符,,,ཅ,,,ུ,མ,ས
ཅེགས,藏文字符,,,ཅ,,,ེ,ག,ས
ཅེངས,藏文字符,,,ཅ,,,ེ,ང,ས
ཅེབས,藏文字符,,,ཅ,,,ེ,བ,ས
ཅེམས,藏文字符,,,ཅ,,,ེ,མ,ས
ཅོགས,藏文字符,,,ཅ,,,ོ,ག,ས
ཅོངས,藏文字符,,,ཅ,,,ོ,ང,ས
ཅོབས,藏文字符,,,ཅ,,,ོ,བ,ས
ཅོམས,藏文字符,,,ཅ,,,ོ,མ,ས
ཆགས,藏文字符,,,ཆ,,,,ག,ས
ཆངས,藏文字符,,,ཆ,,,,ང,ས
ཆབས,藏文字符,,,ཆ,,,,བ,ས
ཆམས,藏文字符,,,ཆ,,,,མ,ས
ཆིགས,藏文字符,,,ཆ,,,ི,ག,ས
ཆིངས,藏文字符,,,ཆ,,,ི,ང,ས
ཆིབས,藏文字符,,,ཆ,,,ི,བ,ས
ཆིམས,藏文字符,,,ཆ,,,ི,མ,ས
ཆུགས,藏文字符,,,ཆ,,,ུ,ག,ས
ཆུངས,藏文字符,,,ཆ,,,ུ,ང,ས
ཆུབས,藏文字符,,,ཆ,,,ུ,བ,ས
ཆུམས,藏文字符,,,ཆ,,,ུ,མ,ས
ཆེགས,藏文字符,,,ཆ,,,ེ,ག,ས
ཆེངས,藏文字符,,,ཆ,,,ེ,ང,ས
ཆེབས,藏文字符,,,ཆ,,,ེ,བ,ས
ཆེམས,藏文字符,,,ཆ,,,ེ,མ,ས
ཆོགས,藏文字符,,,ཆ,,,ོ,ག,ས
ཆོངས,藏文字符,,,ཆ,,,ོ,ང,ས
ཆོབས,藏文字符,,,ཆ,,,ོ,བ,ས
ཆོམས,藏文字符,,,ཆ,,,ོ,མ,ས
ཇགས,藏文字符,,,ཇ,,,,ག,ས
ཇངས,藏文字符,,,ཇ,,,,ང,ས
ཇབས,藏文字符,,,ཇ,,,,བ,ས
ཇམས,藏文字符,,,ཇ,,,,མ,ས
ཇིགས,藏文字符,,,ཇ,,,ི,ག,ས
ཇིངས,藏文字符,,,ཇ,,,ི,ང,ས
ཇིབས,藏文字符,,,ཇ,,,ི,བ,ས
ཇིམས,藏文字符,,,ཇ,,,ི,མ,ས
ཇུགས,藏文字符,,,ཇ,,,ུ,ག,ས
ཇུངས,藏文字符,,,ཇ,,,ུ,ང,ས
ཇུབས,藏文字符,,,ཇ,,,ུ,བ,ས
ཇུམས,藏文字符,,,ཇ,,,ུ,མ,ས
ཇེགས,藏文字符,,,ཇ,,,ེ,ག,ས
ཇེངས,藏文字符,,,ཇ,,,ེ,ང,ས
ཇེབས,藏文字符,,,ཇ,,,ེ,བ,ས
ཇེམས,藏文字符,,,ཇ,,,ེ,མ,ས
ཇོགས,藏文字符,,,ཇ,,,ོ,ག,ས
ཇོངས,藏文字符,,,ཇ,,,ོ,ང,ས
ཇོབས,藏文字符,,,ཇ,,,ོ,བ,ས
ཇོམས,藏文字符,,,ཇ,,,ོ,མ,ས
ཉགས,藏文字符,,,ཉ,,,,ག,ས
ཉངས,藏文字符,,,ཉ,,,,ང,ས
ཉབས,藏文字符,,,ཉ,,,,བ,ས
ཉམས,藏文字符,,,ཉ,,,,མ,ས
ཉིགས,藏文字符,,,ཉ,,,ི,ག,ས
ཉིངས,藏文字符,,,ཉ,,,ི,ང,ས
ཉིབས,藏文字符,,,ཉ,,,ི,བ,ས
ཉིམས,藏文字符,,,ཉ,,,ི,མ,ས
ཉུགས,藏文字符,,,ཉ,,,ུ,ག,ས
ཉུངས,藏文字符,,,ཉ,,,ུ,ང,ས
ཉུབས,藏文字符,,,ཉ,,,ུ,བ,ས
ཉུམས,藏文字符,,,ཉ,,,ུ,མ,ས
ཉེགས,藏文字符,,,ཉ,,,ེ,ག,ས
ཉེངས,藏文字符,,,ཉ,,,ེ,ང,ས
ཉེབས,藏文字符,,,ཉ,,,ེ,བ,ས
ཉེམས,藏文字符,,,ཉ,,,ེ,མ,ས
ཉོགས,藏文字符,,,ཉ,,,ོ,ག,ས
ཉོངས,藏文字符,,,ཉ,,,ོ,ང,ས
ཉོབས,藏文字符,,,ཉ,,,ོ,བ,ས
ཉོམས,藏文字符,,,ཉ,,,ོ,མ,ས
ཏགས,藏文字符,,,ཏ,,,,ག,ས
ཏངས,藏文字符,,,ཏ,,,,ང,ས
ཏབས,藏文字符,,,ཏ,,,,བ,ས
ཏམས,藏文字符,,,ཏ,,,,མ,ས
ཏིགས,藏文字符,,,ཏ,,,ི,ག,ས
ཏིངས,藏文字符,,,ཏ,,,ི,ང,ས
ཏིབས,藏文字符,,,ཏ,,,ི,བ,ས
ཏིམས,藏文字符,,,ཏ,,,ི,མ,ས
ཏུགས,藏文字符,,,ཏ,,,ུ,ག,ས
ཏུངས,藏文字符,,,ཏ,,,ུ,ང,ས
ཏུབས,藏文字符,,,ཏ,,,ུ,བ,ས
ཏུམས,藏文字符,,,ཏ,,,ུ,མ,ས
ཏེགས,藏文字符,,,ཏ,,,ེ,ག,ས
ཏེངས,藏文字符,,,ཏ,,,ེ,ང,ས
ཏེབས,藏文字符,,,ཏ,,,ེ,བ,ས
ཏེམས,藏文字符,,,ཏ,,,ེ,མ,ས
ཏོགས,藏文字符,,,ཏ,,,ོ,ག,ས
ཏོངས,藏文字符,,,ཏ,,,ོ,ང,ས
ཏོབས,藏文字符,,,ཏ,,,ོ,བ,ས
